question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,5.201737,0.0,2.4487824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089826,0.0,0.7044913,0.0,4.8507795,0.0,2.260013,0.0,0.33333334,2,0.2876820724517809,11.461499,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,5.0505705,0.0,2.4487824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089826,0.0,0.7044913,0.0,4.691834,0.0,2.260013,0.0,0.22222222,3,0.22314355131420976,11.151387,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,4.897565,0.0,2.4487824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4089826,0.0,0.7044913,0.0,4.473211,0.0,2.2366054,0.0,0.11111111,4,0.18232155679395462,10.779758,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,5.139265,0.0,2.1873713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2975183,0.0,2.260013,0.0,0.33333334,5,0.1541506798272583,10.436783,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,4.421558,0.0,2.210779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4147052,0.0,0.7073526,0.0,3.8342354,0.0,1.9171177,0.0,0.11111111,6,0.13353139262452263,9.670499,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,4.421558,0.0,2.210779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.396675,0.0,0.6983375,0.0,3.8342354,0.0,1.9171177,0.0,0.11111111,7,0.11778303565638346,9.652469,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,4.320581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045964308,0.0,0.0,0.0,4.1703815,0.0,0.0,0.0,0.5555556,8,0.1053605156578263,8.536927,0
eb9b3d27-4b12-42c6-bf3c-cd22a99c2454,3.916352,0.0,1.8324639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4820712,0.0,0.70206475,0.0,2.8550222,0.0,1.3416072,0.0,0.22222222,9,0.09531017980432487,8.253446,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.8829498,0.10709576,0.0,0.10709576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069705725,0.0,0.0,0.0,3.7800581,0.12107953,0.0,0.12107953,0.61538464,0,0.6931471805599453,7.7327137,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.813768,1.377729,0.29842848,1.4802392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29253513,0.071945384,0.024335787,0.071945384,3.3661633,1.1455258,0.2233095,1.244152,0.7692308,1,0.4054651081081644,7.4724665,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.6614597,1.0127634,0.30063033,1.0127634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58169633,0.18942922,0.07236291,0.18942922,3.1942997,0.9355113,0.2899506,0.9355113,0.6923077,2,0.2876820724517809,7.4374557,4
0b914016-7ba1-4161-9abc-9776294a3ac8,1.2719399,0.017936625,0.0057903123,0.04413262,5.4510503,1.9298463,1.1848649,2.1439335,0.0,0.0,0.0,0.0,0.01401298,0.0,0.0,0.0,0.44829485,0.09829439,0.0,0.09829439,0.4615385,3,0.22314355131420976,7.185298,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.597817,0.87329006,0.02924795,0.87329006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080857456,0.0,0.0,0.0,3.4281843,0.8574693,0.018968292,0.8574693,0.6923077,4,0.18232155679395462,7.1068587,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.4971492,1.0771749,0.20446002,1.0771749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24729799,0.16501679,0.060294747,0.16501679,3.0462246,0.7373958,0.08456247,0.7373958,0.6923077,5,0.1541506798272583,6.790672,4
0b914016-7ba1-4161-9abc-9776294a3ac8,3.2191598,0.65340054,0.0,0.65340054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6256798,0.027910385,0.0,0.027910385,2.919393,0.5434305,0.0,0.5434305,0.53846157,6,0.13353139262452263,6.7642326,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.4220932,0.46373415,0.0,0.528059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213566,0.10501176,0.0,0.10501176,3.0736842,0.2788286,0.0,0.35307923,0.3846154,7,0.11778303565638346,6.7093434,0
0b914016-7ba1-4161-9abc-9776294a3ac8,3.2494023,0.31113863,0.0,0.39141837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5592822,0.0,0.0,0.0,2.8432186,0.29219657,0.0,0.36941415,0.23076925,8,0.1053605156578263,6.651903,0
0b914016-7ba1-4161-9abc-9776294a3ac8,2.859622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2244756,0.0,0.0,0.0,2.481939,0.0,0.0,0.0,0.3846154,9,0.09531017980432487,6.5660367,0
b96cb318-9879-4e92-8189-b70d1a518339,3.100373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045964308,0.0,0.0,0.0,2.9269135,0.0,0.0,0.0,0.375,0,0.6931471805599453,6.073251,0
b96cb318-9879-4e92-8189-b70d1a518339,3.069778,0.1958686,0.79232836,0.1958686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045964308,0.0,0.0,0.0,2.8246067,0.18564494,0.72632724,0.18564494,0.625,1,0.4054651081081644,5.940349,0
b96cb318-9879-4e92-8189-b70d1a518339,2.9131637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23417105,0.0,0.0,0.0,2.5690484,0.0,0.0,0.0,0.375,2,0.2876820724517809,5.716383,0
b96cb318-9879-4e92-8189-b70d1a518339,2.8636756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24101657,0.0,0.0,0.0,2.5578065,0.0,0.0,0.0,0.375,3,0.22314355131420976,5.6624985,0
b96cb318-9879-4e92-8189-b70d1a518339,2.88944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7226024,0.0,0.0,0.0,0.5,4,0.18232155679395462,5.6120424,0
b96cb318-9879-4e92-8189-b70d1a518339,2.815693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32749057,0.0,0.0,0.0,2.4663491,0.0,0.0,0.0,0.5,5,0.1541506798272583,5.6095324,0
b96cb318-9879-4e92-8189-b70d1a518339,2.849352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7174485,0.0,0.0,0.0,0.5,6,0.13353139262452263,5.5668,0
b96cb318-9879-4e92-8189-b70d1a518339,2.7853065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6457417,0.0,0.0,0.0,0.375,7,0.11778303565638346,5.4310484,0
b96cb318-9879-4e92-8189-b70d1a518339,2.7629402,0.6467762,0.002839539,0.7341465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6575406,0.6177693,0.0,0.7030052,0.625,8,0.1053605156578263,5.4204807,0
b96cb318-9879-4e92-8189-b70d1a518339,2.7416615,0.08989987,0.0,0.08989987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613825,0.08354061,0.0,0.08354061,0.5,9,0.09531017980432487,5.355487,0
330ec552-04c7-49af-846a-d317181e255c,4.4115863,0.0,0.0,1.1854103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2027011,0.0,0.0,0.18271072,3.8511307,0.0,0.0,1.0412993,0.6666667,0,0.6931471805599453,9.465418,0
330ec552-04c7-49af-846a-d317181e255c,4.051031,2.5870388,0.6852327,2.6603055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77960986,0.52965444,0.2399209,0.52965444,3.6303735,2.0790706,0.3485867,2.158211,0.7777778,1,0.4054651081081644,8.461015,2
330ec552-04c7-49af-846a-d317181e255c,3.8950903,1.1228278,0.0,1.165934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64305395,0.21427676,0.017405737,0.21427676,3.6470108,1.0295866,0.0,1.0809854,0.44444445,2,0.2876820724517809,8.185155,4
330ec552-04c7-49af-846a-d317181e255c,3.8554788,2.9255896,1.2163222,3.0520315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72489035,0.43617684,0.19796416,0.43617684,3.568192,2.6701667,1.082026,2.8189125,0.44444445,3,0.22314355131420976,8.1485615,2
330ec552-04c7-49af-846a-d317181e255c,3.8248038,2.4830034,1.2382107,2.4830034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72489035,0.43617684,0.19796416,0.43617684,3.3829398,2.0956101,1.0502195,2.0956101,0.6666667,4,0.18232155679395462,7.932634,0
330ec552-04c7-49af-846a-d317181e255c,3.5157595,1.1375417,0.0,1.1375417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2027011,0.426882,0.0,0.426882,3.0327668,0.6956767,0.0,0.6956767,0.6666667,5,0.1541506798272583,7.7512274,0
330ec552-04c7-49af-846a-d317181e255c,3.8553202,1.8338687,0.0,1.8338687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37166664,0.18758126,0.0,0.18758126,3.5185878,1.5754913,0.0,1.5754913,0.5555556,6,0.13353139262452263,7.7455745,0
330ec552-04c7-49af-846a-d317181e255c,3.6117737,2.2057488,0.0,2.2176092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668135,0.18272811,0.0,0.18272811,3.653579,2.2311525,0.0,2.290555,0.5555556,7,0.11778303565638346,7.6321664,0
330ec552-04c7-49af-846a-d317181e255c,3.7552266,0.0,1.1716893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.706257,0.0,1.1826186,0.0,0.5555556,8,0.1053605156578263,7.461484,0
330ec552-04c7-49af-846a-d317181e255c,2.8831828,2.0054512,0.16975042,2.1015403,2.031679,1.2615528,0.0,1.2615528,0.0,0.0,0.0,0.0,0.5842817,0.51622164,0.06931003,0.51622164,1.8379084,0.98724437,0.07229086,0.98724437,0.44444445,9,0.09531017980432487,7.337052,2
4201af66-ccb3-499b-ada2-7cefc4eee388,5.141013,2.3849797,0.0,2.3849797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.162249,2.4044719,0.0,2.4044719,0.375,0,0.6931471805599453,10.303263,0
4201af66-ccb3-499b-ada2-7cefc4eee388,4.4628267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3192836,0.0,0.0,0.0,4.094198,0.0,0.0,0.0,0.375,1,0.4054651081081644,9.876308,0
4201af66-ccb3-499b-ada2-7cefc4eee388,3.6611257,0.4771365,0.0,1.3496118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1040332,0.0,0.0,0.2185051,3.3709126,0.4860269,0.0,0.986568,0.25,2,0.2876820724517809,8.136071,0
4201af66-ccb3-499b-ada2-7cefc4eee388,3.8603091,0.44298887,0.0,0.44298887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68278354,0.0,0.0,0.0,3.41076,0.4860269,0.0,0.4860269,0.375,3,0.22314355131420976,7.9538527,0
4201af66-ccb3-499b-ada2-7cefc4eee388,3.9073508,2.3962,0.0,2.3962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9984193,2.5185282,0.0,2.5185282,0.375,4,0.18232155679395462,7.9057703,0
4201af66-ccb3-499b-ada2-7cefc4eee388,3.1509955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3237026,0.0,0.0,0.0,2.5924547,0.0,0.0,0.0,0.125,5,0.1541506798272583,7.067153,4
4201af66-ccb3-499b-ada2-7cefc4eee388,3.160408,0.0,0.0,0.6534375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1097556,0.0,0.0,0.2242276,2.7530363,0.0,0.0,0.3885627,0.375,6,0.13353139262452263,7.0232,0
4201af66-ccb3-499b-ada2-7cefc4eee388,2.9982665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86734086,0.0,0.0,0.0,2.8827941,0.0,0.0,0.0,0.125,7,0.11778303565638346,6.7484016,0
4201af66-ccb3-499b-ada2-7cefc4eee388,2.960779,0.0,0.0,0.95079505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1040332,0.0,0.0,0.2185051,2.5042942,0.0,0.0,0.73795164,0.25,8,0.1053605156578263,6.569106,0
4201af66-ccb3-499b-ada2-7cefc4eee388,2.873229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68278354,0.0,0.0,0.0,2.496738,0.0,0.0,0.0,0.25,9,0.09531017980432487,6.0527506,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,12.499845,5.151059,1.3236103,5.5673943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1968253,0.65539336,0.12754206,0.75978744,10.7526045,4.493099,1.1310337,4.776328,0.7647059,0,0.6931471805599453,25.449274,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,8.530665,1.1847633,0.5329982,1.1847633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0669628,0.0,0.2866287,0.0,8.217164,1.2223676,0.32082972,1.2223676,0.5294118,1,0.4054651081081644,17.814793,2
3fc1d41d-9006-4cda-b006-20c7a5ed676d,8.1244545,1.879596,0.0,2.105769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5530803,0.31076008,0.0,0.31076008,7.2226105,1.8315451,0.042764045,2.1096375,0.47058824,2,0.2876820724517809,16.900145,2
3fc1d41d-9006-4cda-b006-20c7a5ed676d,6.6294336,0.45372865,0.0,0.45372865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7360721,0.18272811,0.0,0.18272811,6.193503,0.19268873,0.0,0.19268873,0.3529412,3,0.22314355131420976,13.559009,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,5.771422,1.1510526,0.0,2.1736841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9965799,0.18272811,0.0,0.5700445,5.0563107,0.9277981,0.0,1.4874983,0.29411766,4,0.18232155679395462,12.824312,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,5.578481,0.30857795,0.0,0.30857795,2.031679,1.2615528,0.0,1.2615528,0.0,0.0,0.0,0.0,0.53234714,0.0,0.0,0.0,4.572695,0.0,0.0,0.0,0.29411766,5,0.1541506798272583,12.715202,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,6.1487947,0.17834477,0.6712375,0.17834477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59408486,0.0,0.0,0.0,5.9452415,0.27610657,0.68617755,0.27610657,0.4117647,6,0.13353139262452263,12.688121,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,5.9570823,1.5053583,0.374841,1.5938865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7890966,0.18758126,0.13407493,0.18758126,5.2855635,1.3319423,0.105840564,1.4313428,0.47058824,7,0.11778303565638346,12.031742,0
3fc1d41d-9006-4cda-b006-20c7a5ed676d,5.9752593,2.2316234,0.77600497,2.4537134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42509598,0.15351659,0.0,0.15351659,5.5111866,1.5432831,0.78978735,1.6682019,0.5294118,8,0.1053605156578263,11.911542,1
3fc1d41d-9006-4cda-b006-20c7a5ed676d,5.7025614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21667722,0.0,0.0,0.0,5.2559657,0.0,0.0,0.0,0.5882353,9,0.09531017980432487,11.175204,0
149fdbd6-793e-4565-897d-7720358cefcd,9.469158,6.372951,2.4048033,6.853576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3550966,1.6473639,0.5871439,1.6473639,8.751587,5.5230684,2.2441227,6.1759696,0.61538464,0,0.6931471805599453,20.575842,0
149fdbd6-793e-4565-897d-7720358cefcd,7.5932918,3.2734056,0.1744219,3.4929056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235005,0.41014436,0.0,0.41014436,7.40456,3.0650558,0.25477052,3.3326373,0.4615385,1,0.4054651081081644,15.821352,0
149fdbd6-793e-4565-897d-7720358cefcd,6.5479507,1.8940145,0.5504913,1.9773484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0401777,0.3118462,0.14940223,0.3118462,5.914429,1.7108171,0.36967278,1.8225505,0.4615385,2,0.2876820724517809,13.502558,0
149fdbd6-793e-4565-897d-7720358cefcd,6.3329396,1.856465,0.30816785,2.4924953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80894107,0.2263472,0.0,0.25443175,5.7965627,1.7956021,0.32517773,2.3398843,0.3846154,3,0.22314355131420976,12.938443,0
149fdbd6-793e-4565-897d-7720358cefcd,5.2540116,0.9984311,0.37208098,1.0936724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57047266,0.0,0.0,0.0,5.1041303,1.2048389,0.4729945,1.3152665,0.3846154,4,0.18232155679395462,10.928615,0
149fdbd6-793e-4565-897d-7720358cefcd,4.868995,1.4558208,0.9045002,1.4558208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43416363,0.0,0.08399051,0.0,4.801315,1.7562928,0.9199904,1.7562928,0.4615385,5,0.1541506798272583,10.104474,0
149fdbd6-793e-4565-897d-7720358cefcd,4.8093476,2.280978,0.6329477,2.377988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46791208,0.23636946,0.08399051,0.23636946,4.765373,2.2525787,0.5604779,2.3551025,0.3846154,6,0.13353139262452263,10.042633,3
149fdbd6-793e-4565-897d-7720358cefcd,4.7132754,0.91501325,0.16171628,0.91501325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6702831,0.17894404,0.0,0.18118532,4.262886,0.52311987,0.20719016,0.52311987,0.3846154,7,0.11778303565638346,9.646444,2
149fdbd6-793e-4565-897d-7720358cefcd,4.070314,0.91501325,0.58004963,0.91501325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36353138,0.16923776,0.0,0.16923776,4.0454397,0.52311987,0.66559404,0.52311987,0.23076925,8,0.1053605156578263,8.479285,0
149fdbd6-793e-4565-897d-7720358cefcd,4.015929,1.2557274,0.14471246,1.4201741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38468266,0.122101,0.0,0.122101,3.9454293,1.206977,0.252047,1.4307098,0.3846154,9,0.09531017980432487,8.346041,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,4.5760765,1.446315,0.0,1.446315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6958856,0.2676458,0.0,0.2676458,3.9441144,0.56535476,0.0,0.56535476,0.5,0,0.6931471805599453,9.216077,4
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.696784,0.69763774,0.0,0.69763774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18661883,0.08947202,0.0,0.08947202,3.612029,0.60241944,0.0,0.60241944,0.4166667,1,0.4054651081081644,7.495432,4
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.6770601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5218964,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,7.1989565,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.5050287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5480635,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,7.053092,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.4544861,0.0,0.49913606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3198314,0.0,0.45673275,0.0,0.5,4,0.18232155679395462,6.7743177,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.3880446,0.0,0.008097862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23641269,0.0,0.0,0.0,3.0990286,0.0,0.011530795,0.0,0.33333334,5,0.1541506798272583,6.723486,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.216161,0.56585675,0.0,0.7474828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39500558,0.0,0.0,0.0,3.0840533,0.7177507,0.010444275,0.93555856,0.4166667,6,0.13353139262452263,6.69522,2
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.1436067,0.6939934,0.12066108,0.77621675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19234133,0.0610505,0.0,0.0610505,3.1896894,0.6530588,0.22721086,0.76492524,0.5,7,0.11778303565638346,6.5256376,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.2229245,0.6559288,0.0,0.6559288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41655287,0.09830992,0.0,0.09830992,2.8833485,0.53730285,0.0,0.53730285,0.4166667,8,0.1053605156578263,6.5228257,0
f78a3bd6-c9a3-4299-93fe-59179dc74258,3.0302637,0.7561118,0.49830022,0.7561118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1754671,0.0,0.0,0.0,3.1121867,0.8951584,0.6152276,0.8951584,0.4166667,9,0.09531017980432487,6.3179173,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,5.944565,0.25551784,0.0,0.50717574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68641806,0.0,0.0,0.08469324,5.5834656,0.2556153,0.0,0.40061134,0.625,0,0.6931471805599453,12.214449,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,4.07112,1.0279702,0.0,1.2199903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1799333,0.5348059,0.0,0.5348059,3.8532588,0.6179224,0.0,0.88425785,0.5,1,0.4054651081081644,9.104312,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,4.53818,1.2936476,0.0,1.8345075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066482596,0.0,0.0,0.0,4.4357786,1.2752975,0.0,1.803207,0.5,2,0.2876820724517809,9.0404415,2
01acd74e-0ff8-421b-9308-b175cc6b04f5,4.370681,1.4624249,0.56037056,1.4624249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866225,0.0,0.15159094,0.0,4.08733,1.4448932,0.39679745,1.4448932,0.5,3,0.22314355131420976,8.744633,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,3.4926875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6366118,0.0,0.0,0.0,3.1023812,0.0,0.0,0.0,0.125,4,0.18232155679395462,8.231681,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,3.5844874,1.7061763,0.0,1.7061763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19779809,0.0,0.020375041,0.0,3.6726665,1.7672936,0.0,1.7672936,0.5,5,0.1541506798272583,7.4549522,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,3.5820673,0.0,0.0,0.12400503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18984678,0.0,0.0,0.0,3.408811,0.0,0.0,0.10121555,0.5,6,0.13353139262452263,7.180725,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,2.8835835,0.086144164,0.0,0.34675282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49657124,0.0,0.0,0.06027065,2.708949,0.086217396,0.0,0.17674299,0.5,7,0.11778303565638346,6.0891037,2
01acd74e-0ff8-421b-9308-b175cc6b04f5,3.0239737,1.2355442,1.4566345,1.2355442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012804443,0.0,0.0,0.0,2.980328,1.2183864,1.4382843,1.2183864,0.5,8,0.1053605156578263,6.017106,0
01acd74e-0ff8-421b-9308-b175cc6b04f5,2.86841,0.0,0.21863069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20837373,0.0,0.104017235,0.0,2.6342754,0.0,0.06455453,0.0,0.375,9,0.09531017980432487,5.711059,0
